date,latitude,longitude,mag,depth,place
2007-03-30,37.9555,6.8,3.5,30.9592,MAHMATLAR-EGIRDIR (ISPARTA) [North East  3.7 km]
2007-03-30,38.0355,5.8,3.7,30.9113,HACILAR-GELENDOST (ISPARTA) [West 4.7 km]
2007-03-30,37.9825,7.5,4.1,30.9538,YESILKOY-GELENDOST (ISPARTA) [South West  4.1 km]
2007-03-30,37.9852,5.3,3.9,30.9197,ESINYURT-GELENDOST (ISPARTA) [South West  5.6 km]
2007-03-30,37.9908,5.7,4.7,30.9105,ESINYURT-GELENDOST (ISPARTA) [South West  5.8 km]
2007-03-30,38.02,9.0,3.7,30.91,ESINYURT-GELENDOST (ISPARTA) [West 4.7 km]
2007-03-30,38.0028,5.7,4.8,30.9182,ESINYURT-GELENDOST (ISPARTA) [South West  4.5 km]
2007-03-31,37.986,7.9,3.7,44.7557,ESENDERE-YUKSEKOVA (HAKKARI) [North East  33.0 km]
2007-03-31,37.9613,10.7,3.5,30.9547,MAHMATLAR-EGIRDIR (ISPARTA) [North East  4.0 km]
2007-03-31,37.9882,5.4,3.5,30.9173,ESINYURT-GELENDOST (ISPARTA) [South West  5.5 km]
2007-03-31,38.0065,8.9,4.3,30.9127,ESINYURT-GELENDOST (ISPARTA) [South West  4.8 km]
2007-03-31,38.0083,8.1,3.7,30.9292,ESINYURT-GELENDOST (ISPARTA) [South West  3.3 km]
2007-04-01,38.0075,7.4,3.7,30.9148,ESINYURT-GELENDOST (ISPARTA) [South West  4.5 km]
2007-04-02,39.2662,7.2,3.5,33.5008,BUYUKBIYIK-BALA (ANKARA) [North East  1.9 km]
2007-04-02,36.12,7.0,4.0,40.96,SURIYE
2007-04-02,36.6,4.0,3.5,28.55,AKDENIZ
2007-04-03,40.058,5.0,3.6,32.816,PURSAKLAR (ANKARA) [North West  7.7 km]
2007-04-03,38.4148,3.2,3.6,39.0403,TARLATEPE-SIVRICE (ELAZIG) [North East  2.2 km]
2007-04-04,35.25,10.0,3.8,29.61,AKDENIZ
2007-04-08,37.9,1.0,3.6,26.96,KUSADASI K�RFEZI (EGE DENIZI)
2007-04-09,38.9948,5.0,3.5,44.5243,T�RKIYE-IRAN SINIR B�LGESI
2007-04-09,38.9545,5.0,3.7,44.5987,T�RKIYE-IRAN SINIR B�LGESI
2007-04-09,38.9493,5.0,4.4,44.4637,T�RKIYE-IRAN SINIR B�LGESI
2007-04-09,35.83,6.0,4.0,28.33,AKDENIZ
2007-04-09,38.071,4.6,3.5,35.7533,KALE-DEVELI (KAYSERI) [South East  7.0 km]
2007-04-10,38.0187,5.0,3.5,30.9407,ESINYURT-GELENDOST (ISPARTA) [South West  2.0 km]
2007-04-10,37.998000000000005,5.5,4.9,30.9378,ESINYURT-GELENDOST (ISPARTA) [South West  3.5 km]
2007-04-10,38.027,10.0,3.7,30.9282,ESINYURT-GELENDOST (ISPARTA) [North West  3.1 km]
2007-04-10,38.0073,6.0,4.7,30.9513,ESINYURT-GELENDOST (ISPARTA) [South West  1.9 km]
2007-04-10,38.0285,9.4,3.6,30.9797,HACILAR-GELENDOST (ISPARTA) [South East  1.4 km]
2007-04-11,40.1658,5.0,3.6,44.206,ASAGIALICAN-KARAKOYUNLU (IGDIR) [North 15.0 km]
2007-04-11,37.9663,10.4,3.6,30.9273,MAHMATLAR-EGIRDIR (ISPARTA) [North 4.0 km]
2007-04-11,38.0427,5.0,4.3,30.9278,HACILAR-GELENDOST (ISPARTA) [North West  3.4 km]
2007-04-11,38.047,6.0,4.2,30.921999999999997,HACILAR-GELENDOST (ISPARTA) [North West  4.0 km]
2007-04-11,38.03,23.0,3.9,30.91,ESINYURT-GELENDOST (ISPARTA) [North West  4.8 km]
2007-04-11,37.9622,9.0,3.7,30.9053,MAHMATLAR-EGIRDIR (ISPARTA) [North West  4.2 km]
2007-04-11,38.0078,6.4,3.6,30.9333,ESINYURT-GELENDOST (ISPARTA) [South West  3.1 km]
2007-04-11,37.9877,7.1,3.6,30.9113,ESINYURT-GELENDOST (ISPARTA) [South West  5.9 km]
2007-04-14,38.308,5.0,4.3,39.2907,CATALDUT-CUNGUS (DIYARBAKIR) [South East  2.2 km]
2007-04-15,38.871,5.0,3.5,44.7557,T�RKIYE-IRAN SINIR B�LGESI
2007-04-15,38.9785,9.8,3.5,44.4615,T�RKIYE-IRAN SINIR B�LGESI
2007-04-16,39.7125,5.8,3.5,38.805,BABAASLAN-REFAHIYE (ERZINCAN) [South 4.8 km]
2007-04-19,37.8567,5.0,3.5,36.4792,KUMARLI- (KAHRAMANMARAS) [North West  5.4 km]
2007-04-19,35.3468,38.3,4.2,26.15,AKDENIZ
2007-04-19,38.5548,5.3,4.0,31.2235,YESILCIFTLIK-SULTANDAGI (AFYONKARAHISAR) [North East  1.7 km]
2007-04-19,38.3178,5.0,4.1,39.1447,DIKMEN-SIVRICE (ELAZIG) [South West  1.0 km]
2007-04-20,35.6605,4.2,3.6,31.8017,AKDENIZ
2007-04-22,35.586999999999996,40.6,4.0,29.9317,AKDENIZ
2007-04-22,35.0752,22.0,3.6,27.346,AKDENIZ
2007-04-23,40.0262,2.9,3.9,39.753,SERENLI-DEMIROZU (BAYBURT) [South West  0.7 km]
2007-04-23,35.18,16.0,4.0,27.78,AKDENIZ
2007-04-23,38.2693,4.5,3.7,26.6117,ZEYTINLER-URLA (IZMIR) [South East  4.7 km]
2007-04-23,35.4607,31.3,3.6,28.2623,AKDENIZ
2007-04-24,40.027,9.9,3.6,39.7287,SERENLI-DEMIROZU (BAYBURT) [West 2.8 km]
2007-04-24,40.029,2.3,3.5,39.7413,SERENLI-DEMIROZU (BAYBURT) [West 1.7 km]
2007-04-26,35.3665,8.0,3.7,27.246,AKDENIZ
2007-04-26,37.7997,3.8,3.6,28.136999999999997,HAMZABALI-YENIPAZAR (AYDIN) [East 1.3 km]
2007-05-01,38.3985,5.0,3.6,39.2178,DORTBOLUK-SIVRICE (ELAZIG) [North West  0.6 km]
2007-05-01,35.77,15.0,3.6,27.56,AKDENIZ
2007-05-01,38.8877,4.9,3.7,27.9507,CORUK-AKHISAR (MANISA) [South West  1.3 km]
2007-05-02,38.4885,5.0,3.7,44.7222,T�RKIYE-IRAN SINIR B�LGESI
2007-05-05,36.5747,13.3,3.5,36.6288,T�RKIYE-SURIYE SINIR B�LGESI
2007-05-05,38.8072,3.1,4.2,42.284,DILBURNU-AHLAT (BITLIS) [South East  3.9 km]
2007-05-06,36.9025,22.5,3.8,35.5378,KASLICA-YUREGIR (ADANA) [North West  8.0 km]
2007-05-06,38.6717,5.3,3.5,30.8582,HAMIDIYE-BOLVADIN (AFYONKARAHISAR) [South West  4.8 km]
2007-05-06,40.0725,5.0,3.5,32.7682,GUVENC-KAZAN (ANKARA) [South East  8.9 km]
2007-05-07,37.6688,6.5,3.9,43.873000000000005,AKBULUT- (HAKKARI) [South 4.5 km]
2007-05-07,39.9537,4.8,3.8,41.6943,ALTINBASAK-PASINLER (ERZURUM) [North West  3.0 km]
2007-05-08,37.2665,5.0,3.5,42.3928,YENIKOY-SILOPI (SIRNAK) [West 2.7 km]
2007-05-08,39.8933,5.0,3.7,38.9653,KACAKKOY-REFAHIYE (ERZINCAN) [South West  3.7 km]
2007-05-09,35.3,32.0,4.0,27.45,AKDENIZ
2007-05-09,36.4202,9.3,3.8,28.747,AKDENIZ
2007-05-10,38.8855,2.4,3.5,35.5635,HASANCI-KOCASINAN (KAYSERI) [South East  8.9 km]
2007-05-12,36.3825,6.7,3.9,35.6375,ISKENDERUN K�RFEZI (AKDENIZ)
2007-05-12,39.9437,5.0,3.7,41.6257,ALVAR-PASINLER (ERZURUM) [North East  1.1 km]
2007-05-14,37.5358,7.6,4.0,35.74,BAGOZU-KOZAN (ADANA) [South 2.0 km]
2007-05-16,39.9357,5.4,3.5,39.3228,YESILYURT-KELKIT (GUMUSHANE) [South West  2.2 km]
2007-05-18,37.3147,6.0,4.5,33.2805,HAMIDIYE- (KARAMAN) [South East  3.6 km]
2007-05-20,39.3608,5.0,3.7,44.0528,KIZILKAYA-DOGUBAYAZIT (AGRI) [South East  4.0 km]
2007-05-21,35.26,17.0,3.8,27.71,AKDENIZ
2007-05-21,36.7577,5.6,3.8,27.616999999999997,KARAKOY-DATCA (MUGLA) [North West  1.5 km]
2007-05-22,40.1218,5.0,3.6,32.7272,GUVENC-KAZAN (ANKARA) [South 2.6 km]
2007-05-24,38.4427,5.0,3.5,39.2913,SIVRICE (ELAZIG) [South West  1.6 km]
2007-05-24,35.1522,8.6,3.7,27.6573,AKDENIZ
2007-05-24,35.0278,7.9,3.7,27.5252,AKDENIZ
2007-05-24,35.357,8.3,3.5,27.8073,AKDENIZ
2007-05-25,35.5633,5.0,3.6,27.2665,AKDENIZ
2007-05-26,39.0702,5.0,3.5,44.4215,T�RKIYE-IRAN SINIR B�LGESI
2007-05-29,37.9263,5.4,3.5,29.0738,YUKARISAMLI-AKKOY (DENIZLI) [North East  1.0 km]
2007-05-29,35.586,49.3,3.6,26.6407,AKDENIZ
2007-05-29,35.2492,36.0,3.9,26.5728,AKDENIZ
2007-06-01,38.4367,5.0,3.6,39.0868,GOZELI-SIVRICE (ELAZIG) [North East  2.2 km]
2007-06-01,39.3637,5.0,3.7,40.9073,KAZANLI-KARLIOVA (BINGOL) [South 2.1 km]
2007-06-02,38.9378,5.0,4.1,43.913000000000004,AKBASAK-CALDIRAN (VAN) [South West  4.7 km]
2007-06-03,37.864000000000004,7.2,3.7,27.008000000000003,KUSADASI K�RFEZI (EGE DENIZI)
2007-06-05,37.0767,5.0,3.8,43.9818,T�RKIYE-IRAK SINIR B�LGESI
2007-06-05,36.27,96.0,4.4,26.51,AKDENIZ
2007-06-05,38.7142,8.4,3.8,26.0102,SAKIZ ADASI (EGE DENIZI)
2007-06-10,38.86,17.0,4.0,26.31,EGE DENIZI
2007-06-12,38.9,10.0,4.1,26.39,EGE DENIZI
2007-06-12,38.8817,8.7,3.6,26.3618,EGE DENIZI
2007-06-13,35.939,13.1,3.7,35.753,AKDENIZ
2007-06-13,38.8573,11.0,3.6,26.2253,EGE DENIZI
2007-06-15,37.7752,3.2,3.6,27.448,SAZLI-SOKE (AYDIN) [South West  1.4 km]
2007-06-15,37.7648,4.6,3.9,27.4163,SOKE (AYDIN) [North East  1.7 km]
2007-06-16,40.1527,3.2,3.6,37.2237,OLUKBASI-HAFIK (SIVAS) [North West  1.8 km]
2007-06-16,40.3308,5.0,3.6,37.8953,IKIZYAKA-KOYULHISAR (SIVAS) [North East  0.8 km]
2007-06-17,41.0305,5.0,3.6,33.4482,CATAK-ILGAZ (�ANKIRI) [North East  1.9 km]
2007-06-18,38.8942,5.0,3.5,35.5353,CEVRIL-KOCASINAN (KAYSERI) [South East  7.2 km]
2007-06-19,36.73,23.0,3.9,27.35,G�KOVA K�RFEZI (AKDENIZ)
2007-06-19,35.45,19.0,3.7,27.07,AKDENIZ
2007-06-21,35.0045,9.5,4.3,26.9137,AKDENIZ
2007-06-25,37.8587,5.0,3.5,29.2923,GURLEYIK-HONAZ (DENIZLI) [North East  5.0 km]
2007-06-25,40.2525,31.6,3.5,41.93899999999999,KOYUNOREN-NARMAN (ERZURUM) [South East  1.9 km]
2007-06-25,36.977,10.5,3.5,35.8345,KORKUYU-CEYHAN (ADANA) [North East  3.3 km]
2007-06-26,40.9607,5.1,3.7,42.1895,ZEKERIYAKOY-ARDANUC (ARTVIN) [South East  4.0 km]
2007-06-26,38.3442,5.8,3.5,39.1743,CATAKKAYA-SIVRICE (ELAZIG) [North East  1.6 km]
2007-06-26,40.9817,5.0,3.6,42.2222,BALLI-ARDANUC (ARTVIN) [South East  5.0 km]
2007-06-28,41.2133,6.0,3.6,42.1367,CAKILLAR-ARDANUC (ARTVIN) [West 2.0 km]
2007-07-01,37.4475,17.7,3.7,35.687,KARACAOREN-KOZAN (ADANA) [North West  2.7 km]
2007-07-01,35.8387,65.7,3.6,30.9835,AKDENIZ
2007-07-01,35.8997,12.9,3.6,30.9362,AKDENIZ
2007-07-04,39.8165,5.0,3.5,39.5322,HANIDERE- (ERZINCAN) [West 2.5 km]
2007-07-05,35.29,33.0,3.7,27.75,AKDENIZ
2007-07-07,35.84,5.0,3.9,27.42,AKDENIZ
2007-07-08,38.7133,7.4,3.5,40.0167,ORGULU-PALU (ELAZIG) [North West  2.1 km]
2007-07-08,36.3072,6.6,4.8,44.6298,IRAK
2007-07-08,35.49,25.0,4.0,27.7,AKDENIZ
2007-07-09,36.2243,32.1,4.0,27.6498,AKDENIZ
2007-07-09,41.0637,5.2,3.6,43.8488,IBISKOY-AKYAKA (KARS) [North East  22.6 km]
2007-07-09,41.07,15.0,4.4,44.14,AZERBAYCAN
2007-07-11,37.7868,6.3,3.6,37.0502,KARAMANLI- (KAHRAMANMARAS) [South East  2.9 km]
2007-07-11,36.283,18.0,3.5,29.4337,KALKAN-KAS (ANTALYA) [North East  2.6 km]
2007-07-13,35.823,9.4,3.5,29.6565,AKDENIZ
2007-07-15,37.5758,18.0,3.7,35.798,OZBASI-KOZAN (ADANA) [East 1.4 km]
2007-07-15,39.3213,5.0,3.5,41.3285,TASLIYAYLA-VARTO (MUS) [North East  3.7 km]
2007-07-16,36.1025,12.5,3.6,31.1738,AKDENIZ
2007-07-18,39.3368,7.1,3.7,29.3347,GURPINAR-EMET (K�TAHYA) [North West  1.7 km]
2007-07-20,36.5563,7.7,3.8,39.873000000000005,T�RKIYE-SURIYE SINIR B�LGESI
2007-07-23,38.8007,12.5,3.5,26.714000000000002,CANDARLI K�RFEZI (EGE DENIZI)
2007-07-24,41.29,10.0,4.2,43.8,G�RCISTAN
2007-07-24,35.7403,22.2,3.7,32.1832,AKDENIZ
2007-07-26,38.7638,5.0,4.2,32.5882,BOGRUDELIK-CIHANBEYLI (KONYA) [South 3.7 km]
2007-07-26,36.5378,5.4,3.6,43.3515,IRAK
2007-07-27,39.3795,5.0,3.5,40.759,KAYNARPINAR-KARLIOVA (BINGOL) [West 0.5 km]
2007-07-29,38.891999999999996,8.7,3.7,27.7405,KAPAKLI-AKHISAR (MANISA) [North 2.5 km]
2007-07-29,38.872,10.5,4.0,27.7413,KAPAKLI-AKHISAR (MANISA) [North West  0.4 km]
2007-07-29,40.0915,5.0,3.6,32.7722,GUVENC-KAZAN (ANKARA) [South East  7.3 km]
2007-07-29,38.6863,5.0,3.5,30.9117,HAMIDIYE-BOLVADIN (AFYONKARAHISAR) [South East  2.6 km]
2007-08-01,40.7868,5.2,4.0,30.0902,BAYRAKTAR-IZMIT (KOCAELI) [West 0.1 km]
2007-08-01,36.3848,6.5,3.5,27.4095,ONIKI ADALAR (AKDENIZ)
2007-08-03,38.3987,3.7,3.9,39.3448,BASKAYNAK-SIVRICE (ELAZIG) [North West  3.0 km]
2007-08-03,41.0963,6.3,3.7,35.1023,SARIDIBEK-VEZIRKOPRU (SAMSUN) [South East  2.4 km]
2007-08-06,39.5457,5.0,4.2,38.5512,CILESIZ-ILIC (ERZINCAN) [North East  2.5 km]
2007-08-06,36.03,11.0,4.1,31.39,AKDENIZ
2007-08-08,37.6762,3.6,3.7,43.7687,KONAK- (HAKKARI) [North West  3.6 km]
2007-08-10,35.83,39.0,3.9,28.33,AKDENIZ
2007-08-10,36.5372,114.4,3.5,26.3878,AKDENIZ
2007-08-16,39.969,8.2,3.8,33.1083,ELMADAG (ANKARA) [North West  11.3 km]
2007-08-16,36.9688,15.6,3.5,35.9207,SAGIRLAR-CEYHAN (ADANA) [South West  1.0 km]
2007-08-18,40.6363,12.5,3.6,27.2482,MUREFTE-SARKOY (TEKIRDAG) [South 3.5 km]
2007-08-19,38.275,5.0,3.6,34.0122,SAGLIK- (AKSARAY) [South West  5.9 km]
2007-08-24,39.845,6.6,3.6,28.6948,KARAKOY-MUSTAFAKEMALPASA (BURSA) [South East  3.0 km]
2007-08-24,36.81,5.0,3.8,40.8397,SURIYE
2007-08-24,38.1383,5.0,4.6,37.4308,BAKIS-ELBISTAN (KAHRAMANMARAS) [South East  0.8 km]
2007-08-25,37.6755,3.0,3.5,29.2982,KOCAPINAR-SERINHISAR (DENIZLI) [North West  6.7 km]
2007-08-25,39.2588,5.0,5.4,41.0418,SERPMEKAYA-KARLIOVA (BINGOL) [South West  0.4 km]
2007-08-25,36.2758,2.7,4.1,40.898,SURIYE
2007-08-26,38.2125,5.0,4.0,42.4578,HIZAN (BITLIS) [South East  3.0 km]
2007-08-26,39.926,8.4,3.7,40.8765,KANDILLI-ASKALE (ERZURUM) [North East  3.2 km]
2007-08-27,35.5862,5.0,3.6,31.294,AKDENIZ
2007-08-27,39.4962,3.7,3.5,37.4913,CAVDAR-ULAS (SIVAS) [North West  0.3 km]
2007-08-27,39.2267,3.1,3.5,41.0558,SERPMEKAYA-KARLIOVA (BINGOL) [South East  3.8 km]
2007-08-27,35.2635,5.0,3.7,26.6087,AKDENIZ
2007-08-29,36.65,19.0,3.5,26.67,AKDENIZ
2007-08-31,36.9138,6.0,3.7,26.1268,AKDENIZ
2007-08-31,36.8898,44.0,5.2,26.2773,AKDENIZ
2007-08-31,37.7563,3.7,3.5,36.3515,COKAK-ANDIRIN (KAHRAMANMARAS) [North East  2.9 km]
2007-09-03,35.8013,29.1,3.8,28.16,AKDENIZ
2007-09-03,37.4,6.0,3.6,26.74,ONIKI ADALAR (AKDENIZ)
2007-09-03,39.5325,5.0,3.7,38.5235,CILESIZ-ILIC (ERZINCAN) [South 0.8 km]
2007-09-04,41.1625,5.4,3.7,43.8683,AZERBAYCAN
2007-09-04,35.2575,5.0,3.7,36.5153,SURIYE
2007-09-04,36.3743,5.0,3.5,44.4238,IRAK
2007-09-07,37.5848,3.7,3.5,29.906999999999996,HARMANLI-YESILOVA (BURDUR) [North East  0.6 km]
2007-09-09,38.7637,14.8,3.5,26.2515,EGE DENIZI
2007-09-09,38.8277,10.5,4.4,26.3972,EGE DENIZI
2007-09-14,37.071,8.9,3.5,36.3042,CARDAK- (OSMANIYE) [South 2.0 km]
2007-09-15,37.8343,3.9,4.2,36.9478,BESEN- (KAHRAMANMARAS) [North East  2.3 km]
2007-09-15,41.248000000000005,5.4,3.7,42.1667,BAGLICA-ARDANUC (ARTVIN) [North East  2.9 km]
2007-09-15,38.5745,3.5,3.6,40.8587,AGILLI-KULP (DIYARBAKIR) [North West  1.5 km]
2007-09-15,37.842,4.0,4.4,36.997,KARAMANLI- (KAHRAMANMARAS) [North West  5.0 km]
2007-09-17,39.4737,2.8,3.8,39.9792,GOCENEK-PULUMUR (TUNCELI) [East 0.7 km]
2007-09-20,35.96,49.0,3.9,28.95,AKDENIZ
2007-09-20,39.2252,5.3,4.0,29.4192,DUSECEK-EMET (K�TAHYA) [South West  2.7 km]
2007-09-21,37.3782,6.5,4.5,44.2318,GURKAVAK-YUKSEKOVA (HAKKARI) [South East  6.5 km]
2007-09-21,37.5623,5.0,4.2,44.156000000000006,KADIKOY-YUKSEKOVA (HAKKARI) [North East  2.3 km]
2007-09-22,36.2878,34.6,3.5,31.0843,ANTALYA K�RFEZI (AKDENIZ)
2007-09-22,37.152,5.4,4.0,42.9497,T�RKIYE-IRAK SINIR B�LGESI
2007-09-23,36.9028,5.4,3.7,27.4852,G�KOVA K�RFEZI (AKDENIZ)
2007-09-23,36.9215,3.3,3.7,27.476999999999997,G�KOVA K�RFEZI (AKDENIZ)
2007-09-24,37.7115,5.8,3.8,43.8178,CALTIKORU- (HAKKARI) [South 2.2 km]
2007-09-25,37.499,6.8,3.6,35.4055,MAZILIK-ALADAG (ADANA) [West 3.6 km]
2007-09-25,39.7662,6.8,3.6,27.7708,YENIISKENDER- (BALIKESIR) [North East  0.3 km]
2007-09-27,35.2595,3.9,4.2,27.1447,AKDENIZ
2007-09-28,35.1493,5.0,3.5,26.7032,AKDENIZ
2007-09-29,39.7577,8.2,4.0,27.7553,DELIKLITAS- (BALIKESIR) [North 1.3 km]
2007-09-29,39.7458,7.7,3.6,27.753,DELIKLITAS- (BALIKESIR) [West 0.3 km]
2007-09-29,39.7567,6.9,3.6,27.74,DELIKLITAS- (BALIKESIR) [North West  1.9 km]
2007-09-29,36.3067,10.7,4.0,40.9292,SURIYE
2007-09-30,39.7633,6.8,3.8,27.779,YENIISKENDER- (BALIKESIR) [East 0.9 km]
2007-10-01,35.972,5.0,3.5,31.5107,AKDENIZ
2007-10-02,39.0105,5.0,3.7,41.1225,GOKSU-SOLHAN (BINGOL) [East 3.6 km]
2007-10-03,36.1708,80.1,3.7,31.0052,ANTALYA K�RFEZI (AKDENIZ)
2007-10-05,39.0853,5.4,3.6,29.0557,KALKAN-SIMAV (K�TAHYA) [North West  0.8 km]
2007-10-06,39.4865,5.0,4.1,40.6412,KARACA-CAT (ERZURUM) [North East  3.6 km]
2007-10-09,35.35,24.0,4.3,26.98,AKDENIZ
2007-10-10,36.8188,80.2,4.3,28.0427,G�KOVA K�RFEZI (AKDENIZ)
2007-10-12,36.3502,67.1,3.6,27.9527,RODOS ADASI (AKDENIZ)
2007-10-12,35.287,80.1,3.7,26.7762,AKDENIZ
2007-10-12,37.9303,5.0,3.7,33.8627,EMIRGAZI (KONYA) [North East  3.7 km]
2007-10-13,35.8,20.0,3.6,27.6,AKDENIZ
2007-10-14,37.0888,9.2,3.6,36.3218,CONA- (OSMANIYE) [South West  1.4 km]
2007-10-15,40.7773,5.0,3.5,32.832,KIREMITCI-CERKES (�ANKIRI) [South West  0.8 km]
2007-10-15,38.3695,6.6,3.5,39.2223,DOGANSU-SIVRICE (ELAZIG) [South East  2.3 km]
2007-10-16,37.8,5.0,4.2,44.62,ESENDERE-YUKSEKOVA (HAKKARI) [North 9.6 km]
2007-10-18,39.93,10.0,4.2,41.8,EGIRMEZ-KOPRUKOY (ERZURUM) [South West  3.3 km]
2007-10-19,39.0468,12.9,3.5,27.7617,SELVILI-AKHISAR (MANISA) [North East  2.6 km]
2007-10-23,39.4927,5.0,3.6,33.2037,BAHCEKARADALAK-BALA (ANKARA) [South East  2.1 km]
2007-10-24,36.4645,5.0,4.4,40.8837,SURIYE
2007-10-25,39.3365,7.9,4.4,27.7332,TABANLAR-SOMA (MANISA) [South East  1.7 km]
2007-10-27,39.2982,5.0,4.5,40.7498,KARLICA-KARLIOVA (BINGOL) [North 7.8 km]
2007-10-28,39.0758,4.7,4.2,41.091,GOKSU-SOLHAN (BINGOL) [North 7.6 km]
2007-10-28,37.8637,15.6,3.6,29.6025,TUTLUCA-BOZKURT (DENIZLI) [North West  1.4 km]
2007-10-28,36.580999999999996,5.0,3.6,40.9558,SURIYE
2007-10-29,36.9692,5.0,4.4,29.2433,ELMALI-CAMELI (DENIZLI) [North East  1.7 km]
2007-10-29,37.3967,8.9,3.6,36.342,ANACIK-ANDIRIN (KAHRAMANMARAS) [South East  0.3 km]
2007-10-29,37.0107,5.0,5.1,29.2458,EMECIK-CAMELI (DENIZLI) [South East  1.3 km]
2007-10-31,36.9808,5.0,4.5,29.2805,CEVIZLI-CAMELI (DENIZLI) [South West  4.4 km]
2007-10-31,38.2277,12.2,3.6,28.8143,GUNEYDAMLARI-SARIGOL (MANISA) [South 1.6 km]
2007-11-01,39.0053,5.3,3.5,29.7458,CUKUROREN-GEDIZ (K�TAHYA) [North East  1.5 km]
2007-11-02,39.3662,5.0,3.5,32.4285,SOGUTTEPE-HAYMANA (ANKARA) [North West  1.4 km]
2007-11-02,36.972,5.4,3.6,29.2402,ELMALI-CAMELI (DENIZLI) [North 1.9 km]
2007-11-02,37.1948,5.0,3.9,42.8223,CALISKAN-SILOPI (SIRNAK) [South East  19.5 km]
2007-11-02,36.1097,10.6,3.5,28.9082,AKDENIZ
2007-11-03,36.5932,122.0,3.9,26.4867,AKDENIZ
2007-11-03,36.8088,86.2,4.2,31.1087,BELEK A�IKLARI-ANTALYA (AKDENIZ)
2007-11-03,36.2615,50.6,3.7,31.0862,ANTALYA K�RFEZI (AKDENIZ)
2007-11-04,35.36,31.0,3.9,26.16,AKDENIZ
2007-11-07,38.1785,5.0,3.5,26.725,SEFERIHISAR A�IKLARI-IZMIR (EGE DENIZI)
2007-11-07,38.2232,4.7,3.8,26.4887,ZEYTINELI-URLA (IZMIR) [South West  2.4 km]
2007-11-07,35.03,74.0,4.3,27.22,AKDENIZ
2007-11-08,38.2677,10.6,3.5,26.4928,KARAKOY-CESME (IZMIR) [South East  1.2 km]
2007-11-08,38.2548,5.8,3.5,26.4955,ZEYTINELI-URLA (IZMIR) [North West  1.8 km]
2007-11-09,37.1098,5.0,4.7,44.6052,TUTUNLU-SEMDINLI (HAKKARI) [South East  14.9 km]
2007-11-11,38.29,7.0,4.0,26.46,KARAKOY-CESME (IZMIR) [North West  2.6 km]
2007-11-12,37.010999999999996,3.9,4.2,29.2273,EMECIK-CAMELI (DENIZLI) [South West  0.8 km]
2007-11-13,36.1968,11.8,3.7,31.1955,AKDENIZ
2007-11-14,36.9788,3.0,3.5,29.3128,SOFULAR-CAMELI (DENIZLI) [South West  2.5 km]
2007-11-14,38.8897,7.7,3.5,26.809,CANDARLI K�RFEZI (EGE DENIZI)
2007-11-14,37.0117,6.2,3.7,29.3057,CEVIZLI-CAMELI (DENIZLI) [South East  0.8 km]
2007-11-15,36.4185,28.1,4.0,29.5325,YUVACIK-KAS (ANTALYA) [South West  3.0 km]
2007-11-16,35.3877,41.5,3.6,27.6737,AKDENIZ
2007-11-16,37.1035,5.0,3.5,29.2457,KOCAOVA-CAMELI (DENIZLI) [North West  1.3 km]
2007-11-16,37.058,7.0,3.5,29.264,GOKCEYAKA-CAMELI (DENIZLI) [North West  2.5 km]
2007-11-16,37.023,5.0,5.0,29.2637,EMECIK-CAMELI (DENIZLI) [North East  2.8 km]
2007-11-16,37.0793,3.2,3.7,29.2612,KOCAOVA-CAMELI (DENIZLI) [South 2.0 km]
2007-11-18,38.9567,5.4,4.1,29.8345,OYSU-ALTINTAS (K�TAHYA) [South West  5.4 km]
2007-11-22,35.8618,8.9,3.6,29.6212,AKDENIZ
2007-11-22,36.7392,7.5,3.6,34.3023,ILEMIN-ERDEMLI (MERSIN) [North West  1.3 km]
2007-11-25,37.1942,7.9,3.6,28.897,BEYAGAC (DENIZLI) [South 4.6 km]
2007-11-25,36.6737,84.5,3.7,31.0255,ANTALYA K�RFEZI (AKDENIZ)
2007-11-26,35.31,10.0,3.6,27.93,AKDENIZ
2007-11-27,35.56,30.0,3.9,27.04,AKDENIZ
2007-11-27,37.2665,31.5,3.5,30.8243,KARGI-BUCAK (BURDUR) [South East  3.0 km]
2007-11-29,36.1625,7.6,3.5,38.2148,SURIYE
2007-12-02,37.0687,6.7,4.6,29.2175,ERICEK-CAMELI (DENIZLI) [East 1.1 km]
2007-12-02,38.9782,5.0,3.5,44.6633,T�RKIYE-IRAN SINIR B�LGESI
2007-12-02,37.3242,141.1,3.7,31.0923,BALLIBUCAK-MANAVGAT (ANTALYA) [North West  3.6 km]
2007-12-03,36.9983,5.0,3.6,29.226999999999997,EMECIK-CAMELI (DENIZLI) [South West  2.1 km]
2007-12-04,39.5003,5.0,3.5,40.1482,ELMALI-PULUMUR (TUNCELI) [South East  6.4 km]
2007-12-06,35.0167,34.4,3.7,26.8827,AKDENIZ
2007-12-06,39.0218,4.4,3.5,41.115,GOKSU-SOLHAN (BINGOL) [North East  3.4 km]
2007-12-07,36.4,79.0,3.6,27.88,AKDENIZ
2007-12-07,37.8363,8.3,3.6,29.4822,ALIKURT-BOZKURT (DENIZLI) [South East  2.3 km]
2007-12-08,36.9413,8.7,3.5,29.2383,ELMALI-CAMELI (DENIZLI) [South 1.5 km]
2007-12-09,37.0512,5.6,4.2,29.2327,ERICEK-CAMELI (DENIZLI) [South East  3.1 km]
